"age","fnlwgt","occupation","education_year","marital_status","race","gender","hours_per_week","income"
50,201984,"Machine-op-inspct",9,"Divorced","White","Male",40,0
43,271665,"Sales",9,"Married-civ-spouse","White","Male",45,0
21,57916,"Machine-op-inspct",4,"Never-married","White","Male",40,0
40,338740,"Exec-managerial",9,"Married-civ-spouse","White","Male",40,0
43,186188,"Exec-managerial",10,"Divorced","White","Female",45,0
65,338316,"Sales",10,"Married-civ-spouse","White","Male",40,0
28,109857,"Tech-support",11,"Divorced","White","Female",40,0
39,269722,"Exec-managerial",13,"Married-civ-spouse","White","Male",70,0
40,406811,"Prof-specialty",10,"Married-civ-spouse","White","Female",40,1
43,477983,"Handlers-cleaners",9,"Married-civ-spouse","Black","Male",40,0
56,659558,"Other-service",8,"Widowed","Black","Female",40,0
31,243665,"Protective-serv",9,"Married-civ-spouse","White","Male",41,1
45,56904,"Adm-clerical",13,"Married-civ-spouse","White","Male",45,0
22,95552,"Machine-op-inspct",9,"Never-married","White","Male",40,0
32,192565,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,0
33,327902,"Transport-moving",9,"Married-civ-spouse","White","Male",45,0
44,162028,"Sales",7,"Divorced","White","Female",44,0
42,195488,"Adm-clerical",6,"Divorced","White","Female",40,0
30,111415,"Other-service",9,"Married-civ-spouse","White","Male",55,0
23,287988,"Prof-specialty",13,"Never-married","White","Male",40,1
32,128016,"Other-service",9,"Married-spouse-absent","White","Female",20,0
64,162761,"Sales",10,"Widowed","White","Male",35,0
34,143526,"Machine-op-inspct",9,"Never-married","White","Male",40,0
28,66095,"Sales",9,"Married-civ-spouse","White","Male",40,0
44,150076,"Other-service",9,"Never-married","White","Male",30,0
32,226010,"Craft-repair",9,"Married-civ-spouse","White","Male",60,0
62,94931,"unknown",11,"Married-civ-spouse","White","Male",40,0
38,99233,"Exec-managerial",15,"Never-married","White","Male",40,1
27,204074,"unknown",9,"Never-married","White","Male",40,0
41,121718,"Craft-repair",10,"Married-civ-spouse","White","Male",40,0
57,317690,"Exec-managerial",14,"Married-civ-spouse","White","Male",60,1
19,351040,"Adm-clerical",10,"Never-married","White","Female",40,0
29,181466,"Sales",9,"Married-civ-spouse","White","Male",35,0
41,143069,"Prof-specialty",16,"Married-civ-spouse","White","Male",60,0
18,96445,"Other-service",10,"Never-married","White","Female",24,0
43,297510,"Prof-specialty",15,"Married-civ-spouse","White","Male",60,1
31,97453,"Exec-managerial",9,"Divorced","White","Female",40,0
36,272090,"Prof-specialty",13,"Divorced","White","Female",45,0
35,98948,"Other-service",13,"Married-civ-spouse","White","Female",32,0
49,131302,"Adm-clerical",11,"Divorced","Black","Female",44,0
49,125892,"Sales",9,"Married-civ-spouse","White","Male",40,0
74,199136,"Craft-repair",13,"Widowed","White","Male",8,1
49,203067,"Prof-specialty",10,"Married-civ-spouse","White","Male",40,1
39,188069,"Exec-managerial",11,"Married-civ-spouse","White","Male",60,1
35,346766,"Handlers-cleaners",9,"Never-married","White","Female",40,0
21,148294,"unknown",10,"Never-married","White","Male",40,0
80,81534,"Farming-fishing",2,"Widowed","Asian-Pac-Islander","Male",20,0
35,153535,"Handlers-cleaners",9,"Divorced","Black","Female",36,0
17,181129,"Sales",6,"Never-married","White","Female",10,0
40,37869,"Exec-managerial",9,"Married-civ-spouse","White","Male",50,0
50,97741,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",45,1
24,236427,"Adm-clerical",10,"Married-civ-spouse","White","Male",40,1
50,192982,"Tech-support",9,"Married-civ-spouse","White","Male",40,1
28,60288,"Adm-clerical",9,"Never-married","White","Female",40,0
25,149486,"Machine-op-inspct",9,"Never-married","Black","Male",40,0
43,456236,"Exec-managerial",14,"Married-civ-spouse","White","Male",50,1
28,30771,"Adm-clerical",10,"Never-married","Black","Female",40,0
31,245500,"Prof-specialty",13,"Never-married","Asian-Pac-Islander","Female",25,0
18,111256,"Adm-clerical",9,"Never-married","White","Female",20,0
41,407425,"Machine-op-inspct",8,"Divorced","Black","Female",40,0
33,167771,"Other-service",10,"Separated","White","Female",30,0
26,287420,"Prof-specialty",13,"Never-married","White","Female",60,0
32,210541,"Sales",13,"Divorced","White","Female",30,0
64,220258,"unknown",9,"Divorced","White","Female",24,0
25,221757,"Craft-repair",9,"Divorced","White","Male",45,0
34,259818,"Other-service",9,"Divorced","Black","Female",40,0
56,158752,"Exec-managerial",14,"Married-civ-spouse","White","Female",50,0
39,140854,"Transport-moving",9,"Married-civ-spouse","White","Male",60,1
43,163434,"Protective-serv",13,"Married-civ-spouse","White","Male",55,1
52,415037,"Exec-managerial",10,"Divorced","White","Male",65,1
41,239683,"Craft-repair",6,"Married-civ-spouse","White","Male",30,0
38,281768,"unknown",4,"Divorced","Black","Female",30,0
32,281540,"Tech-support",10,"Married-civ-spouse","White","Male",50,0
41,120277,"Prof-specialty",13,"Married-civ-spouse","White","Male",35,1
37,228598,"Handlers-cleaners",10,"Married-civ-spouse","Other","Male",40,0
32,185433,"Adm-clerical",10,"Married-civ-spouse","Black","Female",40,1
21,136975,"Other-service",9,"Never-married","White","Male",40,0
66,252842,"Farming-fishing",9,"Never-married","White","Male",20,0
55,157486,"Prof-specialty",14,"Married-civ-spouse","White","Male",40,1
59,46466,"Transport-moving",9,"Married-civ-spouse","White","Male",40,1
51,153486,"Handlers-cleaners",10,"Married-civ-spouse","White","Male",40,0
49,176907,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,1
51,123053,"Prof-specialty",14,"Married-civ-spouse","Asian-Pac-Islander","Male",40,0
25,176520,"Tech-support",9,"Never-married","White","Male",40,0
63,158609,"Machine-op-inspct",6,"Widowed","White","Female",20,0
39,176967,"Prof-specialty",13,"Married-civ-spouse","White","Male",40,1
24,200295,"Other-service",10,"Never-married","White","Male",35,0
43,102180,"Prof-specialty",14,"Married-civ-spouse","White","Male",40,1
38,213260,"Protective-serv",9,"Separated","Black","Male",40,0
28,196621,"Tech-support",9,"Married-spouse-absent","White","Female",37,0
27,188189,"Tech-support",10,"Never-married","White","Female",30,0
43,73883,"Sales",13,"Divorced","White","Male",45,0
47,329144,"Sales",9,"Married-civ-spouse","White","Male",45,1
40,246862,"unknown",13,"Widowed","White","Female",8,0
22,172766,"Sales",10,"Never-married","White","Female",40,0
51,59590,"Adm-clerical",9,"Married-civ-spouse","White","Female",20,0
18,94196,"Handlers-cleaners",9,"Never-married","White","Female",25,0
31,256362,"Sales",13,"Married-civ-spouse","White","Male",50,0
49,220978,"Craft-repair",9,"Married-civ-spouse","White","Male",44,0
43,254146,"Craft-repair",10,"Married-civ-spouse","White","Male",40,1
47,116927,"Exec-managerial",9,"Married-civ-spouse","White","Male",42,1
32,19513,"Prof-specialty",14,"Never-married","Asian-Pac-Islander","Female",40,0
22,384787,"Sales",5,"Never-married","White","Female",40,0
42,287244,"Craft-repair",9,"Married-civ-spouse","White","Male",55,0
67,45814,"Farming-fishing",4,"Married-civ-spouse","White","Male",40,0
17,40432,"Adm-clerical",6,"Never-married","White","Female",4,0
51,282680,"Prof-specialty",16,"Never-married","White","Female",70,1
45,26781,"Exec-managerial",10,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,0
45,187581,"Protective-serv",11,"Married-civ-spouse","White","Male",40,0
35,239755,"Sales",10,"Never-married","White","Male",50,0
26,224567,"Sales",7,"Never-married","White","Male",45,0
42,196344,"Farming-fishing",10,"Married-civ-spouse","White","Male",40,0
19,29526,"Other-service",9,"Never-married","White","Female",32,0
38,172538,"Exec-managerial",13,"Married-civ-spouse","White","Male",50,1
22,157541,"Prof-specialty",10,"Never-married","White","Male",10,0
20,653574,"Other-service",10,"Never-married","White","Male",33,0
23,199915,"Adm-clerical",13,"Never-married","White","Female",35,0
53,157881,"Exec-managerial",10,"Divorced","White","Male",60,0
37,257042,"Craft-repair",9,"Divorced","White","Male",40,0
34,200689,"Sales",13,"Divorced","White","Female",40,0
63,334418,"Adm-clerical",2,"Married-civ-spouse","Black","Male",40,0
54,104421,"Adm-clerical",10,"Divorced","White","Female",40,0
29,205499,"Protective-serv",10,"Married-civ-spouse","White","Male",45,0
52,262579,"Handlers-cleaners",9,"Married-civ-spouse","White","Male",45,0
29,253003,"Handlers-cleaners",9,"Never-married","White","Male",16,0
47,182655,"Tech-support",11,"Married-civ-spouse","White","Male",52,1
47,191957,"Sales",9,"Married-civ-spouse","Black","Male",40,1
21,133375,"Sales",9,"Divorced","White","Female",48,0
25,53903,"Craft-repair",10,"Married-civ-spouse","White","Male",40,0
26,377754,"Machine-op-inspct",9,"Never-married","White","Male",40,0
19,376540,"Adm-clerical",9,"Never-married","White","Female",30,0
37,166744,"Other-service",9,"Divorced","White","Female",12,0
33,119176,"Adm-clerical",10,"Widowed","White","Female",40,0
37,160120,"Prof-specialty",14,"Never-married","Asian-Pac-Islander","Male",40,0
50,96062,"Protective-serv",9,"Married-civ-spouse","White","Male",40,0
47,33710,"Exec-managerial",13,"Married-civ-spouse","White","Male",60,1
23,189203,"Adm-clerical",11,"Never-married","White","Male",50,0
30,236861,"Exec-managerial",9,"Never-married","White","Male",45,0
22,146538,"Adm-clerical",9,"Never-married","White","Male",40,0
21,112225,"Exec-managerial",10,"Never-married","Asian-Pac-Islander","Male",15,0
22,36011,"Prof-specialty",11,"Never-married","White","Male",30,0
26,296372,"unknown",9,"Divorced","White","Female",40,0
29,124953,"Tech-support",11,"Married-civ-spouse","White","Male",42,1
47,298130,"Sales",9,"Married-civ-spouse","White","Male",40,0
40,97688,"Tech-support",10,"Married-civ-spouse","White","Male",48,1
36,224531,"Other-service",10,"Never-married","White","Male",40,0
42,187322,"Sales",6,"Married-civ-spouse","White","Male",45,0
62,99470,"Exec-managerial",9,"Married-civ-spouse","White","Male",45,1
31,258849,"Adm-clerical",11,"Never-married","Black","Female",40,0
18,205004,"Other-service",10,"Never-married","White","Male",26,0
41,121287,"Machine-op-inspct",9,"Never-married","White","Male",40,0
41,355756,"Prof-specialty",10,"Never-married","White","Male",40,0
33,211699,"unknown",10,"Divorced","White","Female",40,0
27,97490,"Craft-repair",10,"Divorced","White","Female",40,0
29,202878,"Farming-fishing",4,"Married-civ-spouse","White","Male",40,0
31,387116,"Adm-clerical",10,"Never-married","Black","Female",36,0
40,276759,"Prof-specialty",14,"Married-civ-spouse","White","Female",60,1
41,198196,"Transport-moving",9,"Married-civ-spouse","White","Male",40,0
21,65225,"Adm-clerical",10,"Never-married","White","Female",30,0
36,112497,"Prof-specialty",15,"Divorced","White","Male",40,1
45,382532,"Prof-specialty",16,"Married-civ-spouse","White","Male",50,1
29,190450,"Sales",9,"Married-civ-spouse","Asian-Pac-Islander","Male",40,0
61,273803,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
33,283921,"Craft-repair",10,"Married-civ-spouse","White","Male",40,0
25,198813,"Adm-clerical",13,"Never-married","Black","Female",40,0
40,83827,"Craft-repair",10,"Divorced","White","Female",40,0
49,142287,"Adm-clerical",10,"Married-civ-spouse","White","Male",50,1
70,131699,"Exec-managerial",13,"Divorced","White","Female",55,0
56,287833,"Adm-clerical",10,"Married-civ-spouse","White","Female",35,1
51,35211,"Transport-moving",9,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,0
41,119266,"Other-service",9,"Married-civ-spouse","White","Male",40,0
33,191856,"Adm-clerical",10,"Divorced","White","Female",40,0
34,320194,"Prof-specialty",15,"Separated","White","Male",48,1
37,170020,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
20,89991,"Other-service",10,"Never-married","White","Female",32,0
22,147253,"Other-service",10,"Never-married","White","Male",15,0
30,251120,"Craft-repair",4,"Never-married","White","Male",38,0
25,108001,"Handlers-cleaners",10,"Married-civ-spouse","White","Male",45,0
54,146310,"Transport-moving",9,"Married-civ-spouse","White","Male",50,0
37,105044,"Exec-managerial",10,"Married-civ-spouse","White","Male",42,1
32,191777,"Exec-managerial",11,"Never-married","Black","Female",35,0
42,103932,"Prof-specialty",11,"Divorced","White","Female",40,0
46,168441,"Craft-repair",10,"Married-civ-spouse","White","Male",45,1
49,213897,"Sales",13,"Married-civ-spouse","Asian-Pac-Islander","Male",50,1
34,190385,"Prof-specialty",14,"Never-married","White","Female",40,1
38,65624,"Adm-clerical",10,"Married-civ-spouse","White","Male",45,0
23,87569,"unknown",10,"Separated","White","Female",40,0
50,258819,"Craft-repair",9,"Divorced","White","Male",40,1
21,225890,"Other-service",10,"Never-married","White","Female",30,0
42,67065,"Farming-fishing",9,"Married-civ-spouse","White","Male",60,0
38,247506,"Craft-repair",9,"Married-civ-spouse","White","Male",40,0
23,133239,"Tech-support",11,"Never-married","White","Female",40,0
42,96509,"Exec-managerial",10,"Married-civ-spouse","Asian-Pac-Islander","Male",60,0
60,116707,"Protective-serv",7,"Divorced","White","Male",40,0
32,420895,"Sales",13,"Married-civ-spouse","White","Male",47,0
34,261418,"Other-service",9,"Married-civ-spouse","White","Male",40,0
36,280440,"Tech-support",12,"Never-married","White","Female",45,0
36,144752,"Craft-repair",9,"Married-civ-spouse","Amer-Indian-Eskimo","Male",48,0
32,115745,"unknown",10,"Married-civ-spouse","White","Male",40,0
21,305874,"Other-service",10,"Married-civ-spouse","White","Male",40,0
49,27802,"Craft-repair",10,"Married-civ-spouse","White","Male",40,1
69,92472,"Farming-fishing",6,"Married-spouse-absent","White","Male",45,0
53,288353,"Exec-managerial",13,"Married-civ-spouse","White","Male",40,1
20,41721,"Other-service",10,"Never-married","White","Male",60,0
38,217926,"Craft-repair",9,"Married-civ-spouse","Black","Male",40,0
40,178866,"Adm-clerical",9,"Married-civ-spouse","White","Female",20,1
40,73883,"Tech-support",10,"Married-civ-spouse","White","Male",40,1
59,32855,"Farming-fishing",4,"Married-civ-spouse","White","Male",70,0
21,109414,"Prof-specialty",10,"Never-married","Asian-Pac-Islander","Male",40,0
23,191283,"Transport-moving",9,"Never-married","White","Male",40,0
38,202937,"Exec-managerial",14,"Never-married","White","Female",40,1
45,74305,"Prof-specialty",14,"Married-civ-spouse","White","Male",35,1
66,132055,"Exec-managerial",9,"Married-civ-spouse","White","Male",40,1
18,271935,"Machine-op-inspct",9,"Never-married","White","Female",40,0
17,270942,"Other-service",9,"Never-married","White","Male",35,0
45,34248,"Sales",9,"Married-civ-spouse","White","Male",50,0
55,368797,"Exec-managerial",14,"Married-civ-spouse","White","Male",60,1
40,309990,"Other-service",10,"Separated","White","Female",40,0
28,381789,"Exec-managerial",10,"Separated","White","Male",40,0
40,397346,"unknown",12,"Divorced","White","Male",40,0
23,44793,"Handlers-cleaners",9,"Never-married","White","Male",50,0
40,182268,"Adm-clerical",1,"Married-spouse-absent","White","Male",40,0
29,119429,"Craft-repair",9,"Never-married","Black","Male",40,0
26,166051,"Adm-clerical",13,"Never-married","White","Female",40,0
37,255503,"Prof-specialty",15,"Never-married","White","Male",55,1
39,348521,"Farming-fishing",10,"Married-civ-spouse","White","Male",99,1
42,249332,"Machine-op-inspct",9,"Married-civ-spouse","White","Male",40,1
39,165743,"Handlers-cleaners",5,"Married-civ-spouse","White","Male",40,0
45,162606,"Sales",9,"Divorced","White","Female",35,0
52,114062,"Craft-repair",9,"Divorced","White","Female",40,0
43,143582,"Machine-op-inspct",3,"Married-civ-spouse","Asian-Pac-Islander","Female",72,0
36,95855,"Prof-specialty",14,"Married-civ-spouse","White","Female",60,1
51,229272,"Other-service",9,"Divorced","Black","Male",32,0
62,68268,"Transport-moving",9,"Married-civ-spouse","White","Male",40,0
58,35551,"Exec-managerial",13,"Married-civ-spouse","White","Male",70,1
36,749105,"Other-service",9,"Divorced","White","Female",36,0
47,173271,"Adm-clerical",9,"Divorced","White","Female",40,0
43,156996,"Prof-specialty",15,"Married-civ-spouse","Asian-Pac-Islander","Male",55,1
36,126896,"Exec-managerial",10,"Divorced","White","Female",35,0
29,118598,"Machine-op-inspct",9,"Never-married","Black","Female",40,0
25,336320,"Protective-serv",13,"Divorced","White","Female",40,0
56,124566,"Machine-op-inspct",3,"Divorced","White","Female",40,0
34,113751,"Sales",7,"Divorced","Black","Female",37,0
41,443508,"Exec-managerial",16,"Married-civ-spouse","White","Male",60,1
