"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Spam"
0.77,0,0.57,0.57,1.15,0,0.38,0,1.15,0.19,2.11,1.15,0,1.34,0.77,0,0,0,0,0,0.19,0,0,0,0,0,0.027,0,0.437,0.054,525,922,1
0,0,0,0,0,0,1.25,0,0,0,1.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0.746,0,0,0,4,27,0
0,0,0,0,0.64,0.96,1.28,0,0,0,3.85,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0.164,0,4,112,1
0.12,0,0,0.12,0,0,0.12,0,0.12,0,0.12,0,0,0,0,0.9,0.38,0.38,0,0,4.11,0,0,0,0,0,0.149,0,0,0.074,53,1232,0
0,0,0,0,0.27,0,0.27,0,0,0,1.09,0.27,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.095,0.142,0.381,13,273,1
0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0
0.03,0.13,0.03,0,0,0,0.09,0,0,0,0.13,0.09,0,0,0,1.4,1.44,0.03,0,0.09,0,0.03,1.27,0.03,0,0.06,0.235,0.181,0,0,34,2688,0
1.94,0,0,0,0.97,0,0.97,0,0,0,1.94,0,0,0,0,0.97,0.97,0,0,0,1.94,0,0,0,0,0,0.379,0,0,0,75,195,0
0,0,0,0,0,0,4.58,0,0,0.91,0,0.91,0,0,0,1.83,0,0,0,0,0,0.91,0,0,0,0,0.124,0,0.249,0,14,67,0
0.08,0,0,0.08,0,0,0.43,0,0,0,0,0,0,0.08,0,3.54,0,0,0,0,0,0.77,0.17,0,0,0.17,0.045,0,0,0,25,566,0
0.63,0,0.36,0.36,4.1,0.09,1.27,0,1.27,0.27,2.73,2.83,0,0.09,0.27,0,0,0,0,0,0,0.09,0,0,0,0,0.101,0,0.611,0,127,875,1
0,0,0,0,0,0,0.3,0,0,0.6,1.21,0.3,0,0,0,0,0,1.21,0,0,0,0,0.3,0,0,0,0.042,0.042,0.042,0,13,168,0
0.08,0,0.08,0.43,0.08,0,0.6,0.17,0,0.17,1.2,3.14,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.088,0,48,1140,1
0.35,0,0.47,0.35,0.11,0.11,0.95,0.11,0,0.95,1.9,0.35,0,0.59,0.11,0,0,0,0,0,0,0.35,0,0,0,0,0.057,0,0.42,0.21,283,1509,1
0.55,0,0,0,0,0,0.18,0,0.18,0.37,3.15,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0.426,0,4,68,1
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0,0,1.17,0,0,0,2.35,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,17,119,1
0.66,0,0,0.33,2,0,0.66,0.33,1,0,2.67,1,0,2,0,0,0,0,0,0.33,0,0,0,0,0,0,0.23,0,0.057,0,82,227,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0.189,0,25,81,1
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0
0,0,0,0,0,0,0,0,0,0,2.66,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0.466,46,92,1
0.67,0,0,0,0.67,0,0,0,0,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.362,0,37,132,1
0.61,0,1.02,0.2,0.61,0,2.25,0,0,0.61,2.86,1.02,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.095,0,0.158,0,31,156,1
0.29,0,0,0,0,0,0,0,0,0.29,0,1.75,0,0,0,2.63,0,0,0,0,0,0.58,0,0,0,0.58,0.108,0,0.072,0,60,242,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,253,1
0,0,0,0,0,0,1.69,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.84,0.061,0,0,0,11,103,0
0,0,0,0,0.29,0,0.59,0,0,0,0,0,0,0,0,1.18,0.59,0,0,0,0.59,0,0.59,0,0,0,0.273,0,0,0,75,282,0
0.36,0,0.09,0.06,0.91,0.26,0.55,1.08,0.03,0.42,2.75,1.27,0,0.32,0.52,0,0,0,0,0,0,0,0,0,0,0,0.104,0.016,0.345,0.109,134,2501,1
0.48,0,0.48,0,0,0.48,0.24,0,0,0,1.2,1.44,0,0.48,0.24,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0.036,0,66,264,1
0.32,0,0.32,0.16,0.65,0,2.13,0,0,0,1.47,1.47,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.029,13,158,1
0.08,0,0.08,0.42,0.08,0,0.6,0.17,0,0.17,1.2,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.108,0,48,574,1
0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,76,0
0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,0,10,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,3.03,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.547,0,0,0,5,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0.564,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,1.001,0.25,32,132,1
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,16,164,0
0.26,0,0,0,0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.113,0,0.037,0,20,169,0
0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,76,0
0,0,0,0,0,0,1.38,0,0,0,0.69,0.69,0,0,0,1.38,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,15,112,0
1,0,0,0,0,0,0,0,0,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,11,33,1
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,6.89,3.44,0,0,0,1.72,0,0,0,0,0,0,0,0,0,11,54,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0,0,0,0,0,0,0.8,0.133,0,0.133,33,161,0
0,0,0.43,0.43,0,0,0.43,0,0,0,0.87,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,1.121,72,495,1
0,0,0,0,0.27,0,0,0,0,0,1.94,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.482,43,412,0
0,0,0,0,0.8,0,0,0,0,0.8,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.269,0,19,81,1
0.16,0,0,0,0.16,0.16,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.906,0,52,1116,1
0,0,0,0,0,0,0,0,0,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,39,91,1
0.07,0,0.07,0,0,0.14,1.04,0.07,0,0.52,0,0,0,0.22,0,2.23,0.07,0,0,0,0,0.22,0.14,0,0,0,0.151,0.01,0,0,24,720,0
0,0,0,1.65,0.82,0,0,0,0,0.82,1.65,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0.113,0,4,50,1
0.44,0,0,0,1.54,0,0.88,0,1.1,0,2.87,1.54,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.659,0.028,65,728,1
0.71,0,0.3,0.1,0.81,0.1,0.5,0,0,0,2.23,2.03,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0.264,0.976,0.033,56,1042,1
0,0,0,0.59,1.18,0,1.18,0,0,2.95,4.14,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0,46,182,1
0,0,0.68,0.68,0,0,0.68,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.103,0,0.206,0,69,270,1
0,0,0,0,0.83,0,0,0,0,0,0.27,0.27,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0.232,99,607,1
0.66,0,0,0,0,0,0.66,0,0,0,2.64,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.583,0,121,326,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0.99,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,15,62,0
0.35,0,0,0,0,0,0,0,0,0,1.4,3.5,1.05,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.65,0,0,0.05,17,226,0
0,0,0,0,0.53,0,3.76,0,0,0,0.26,0,0,0,0,3.76,2.68,0,0,0,0.26,0,0,0,0,0,0.55,0,0.045,0,11,158,0
0,0,0,0,0,0,1.65,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,3.3,0,0,0,0,8,68,0
0,0,0,0,0,1.15,0.76,0,0,0,4.61,0.76,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,6,74,1
0.5,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0,0,0,0.5,0,0,0,0.062,0,0.188,0,47,180,0
0.22,0,0,0,2.75,0,0.68,0,0.68,0,2.06,4.12,0,0.45,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0.114,0,0.919,0.028,138,400,1
0,0,0,0,0,0,0.62,0,0,1.25,3.12,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,18,57,1
0.85,0,0,0,0.17,0,0.34,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,0
0.33,0,0,0,0,0,1.32,0,0,0.99,2.64,0.99,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0.406,0.348,43,513,1
0,0,0,0,0.44,0,1.34,0,0,0,4.03,1.79,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944,0.072,28,152,1
0.38,0,0,0,1.14,0,0,0,0,0.76,3.04,1.52,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0.598,0,78,285,1
0,0,0.87,0,0.43,0,2.18,0,0,1.74,0.87,0.87,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.874,0,107,179,1
0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.83,0,0,0,0,0,0,0.131,0.262,0,0,28,161,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
0,0,0,0,0,0,0,0,0,0.53,1.6,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.311,0,11,43,1
0.31,0,0.22,0,0.58,0.09,1.17,0,0,0.04,1.3,1.17,0,0.04,0,0.9,0.54,0,0,0,0.18,0.04,0.31,0,0.04,0,0.224,0,0.027,0,29,1192,0
0.34,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,6,95,0
0,0,0,0,0,0.58,0,0.58,0,0,2.92,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0,9,75,1
0,0,0.27,0,0,0,0.81,0,0,0,3.51,2.7,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,11,89,1
0.56,0,0,0,0,0,0,0,0.18,0.37,3.18,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0.441,0,4,70,1
0,0,0,0,0,0,3.19,0,0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0.143,0,0,0,13,76,0
0,0,0.77,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.312,0,2,27,0
0.48,0,0.16,0,0,0,0,0,0,0,2.26,0.48,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.057,0,51,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0.34,0,0,0,0.34,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,4,137,0
0.06,0,0,0,0,0,0.19,0,0,0,0.26,0.19,0,0,0,0.79,0.86,0.06,0,1.06,0,0,0,0,0.13,0,0.143,0.057,0,0,37,880,0
0.84,0,0.14,0.84,0.14,0,0.56,0.14,0.42,0.14,4.34,2.1,0,0.14,0.28,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.381,0,15,216,1
1.63,0,0,0,0,0,0,0,0,0,3.27,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0,16,36,1
0.16,0,0,0,0,0.16,0,0,0,0,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.088,0,0.884,0.022,47,1087,1
0,0,0,0,1.72,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.251,0,12,91,1
0,0,0,0,0.75,0,1.51,1.26,0,0.5,3.29,1.01,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.082,0,0.041,0.124,32,210,1
0.29,0,0.19,0.97,0.58,0.09,1.07,0.87,0.09,0,3.81,1.75,0,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.405,0.031,49,877,1
0,0,0,0,0,0,0,0,0,0,4.65,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0,6,33,1
0.88,0,1.32,0,0,0,0,0,0,0,1.76,2.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,16,142,1
0,0,0.24,0,0,0,0.72,0,0,0,0.24,0,0,0,0,2.65,1.2,0,0,0.24,0,0,0.96,0,0,0,0.371,0.067,0,0,44,319,0
0.57,0.57,0,0.28,0,0,0,0,0,0.28,2.89,1.73,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.461,0,1.385,0.046,64,396,1
0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,2.89,1.44,0,0,0,1.44,1.44,0,0,0,0,0.156,0,0.313,0,10,49,0
0.17,0,0.08,0.26,0,0,3.39,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0.35,0.08,0,0,0,0.046,0,0,0,57,436,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.314,0,10,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,85,1
0,0,0,0,0,0,2.08,0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.478,0,0,0,21,79,0
0,0,0,0,0,0,0,1.75,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3,18,0
0.13,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0.024,0,8,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0
0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,5,27,0
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0.124,0,12,114,1
0.29,0,0.03,0.14,0.67,0.29,0.67,1.23,0.03,0.44,3.43,1.53,0,0.59,0.63,0,0,0,0,0,0.03,0,0,0,0,0,0.075,0,0.612,0.137,763,2453,1
0.41,0,0.24,0.08,0.49,0.08,0.57,0,0.16,0,2.46,1.14,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.751,0.095,84,712,1
0.33,0,0,0,0.11,0,0.45,0,0,0.11,2.81,0.9,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.136,0,0.051,0.017,63,427,0
0.5,0,0,0,0,0.5,1.01,0,0,0,4.04,3.03,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.089,0,0.089,0,53,164,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,0,7,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.24,0,0,0,7,48,0
0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.237,0,8,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0.215,0,27,77,1
0.11,0,0.11,0.57,2.73,0.34,0.11,0,0.45,0.68,3.07,1.71,0,1.82,1.14,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0.388,0.016,164,1592,1
0.24,0,0,0.17,0.17,0,0.1,0,0,0,0.45,0.2,0,0.03,0,1.18,1.22,0,0,0,0,0,1.36,0,0,0,0.305,0.029,0.029,0.023,26,2510,1
0.35,0,0.71,0,0,0,0.71,0,0,0,0.71,0.35,0,0,0,0,0,0,0,0.35,0,0,0.35,0,0,0,0.124,0,0.372,0,12,110,0
0,0,0,0,1.23,0,0,0,0,0,2.46,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0.74,0,0.24,0.49,0,0.49,2.24,0,0,0.99,3.99,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0.315,0,60,228,1
0.45,0,0.3,0,1.52,0.15,1.98,0,0.61,0,2.14,2.44,0,0.76,0.3,0,0,0,0,0,0,0,0,0,0,0,0.025,0,1.051,0.05,217,896,1
0,0,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,5,27,0
0.12,0,0.06,0,0,0,0.31,0,0,0,0.25,0.18,0,0,0,0.63,0.69,0.06,0,0.82,0,0,0.63,0,0,0.06,0.16,0.035,0,0,47,815,0
2.38,0,0,0,0,0.26,0,0,0,0,1.32,1.05,0,0,0.52,0,0,0,0,0.26,0,0.26,0.26,0,0,0,0.656,0,0.31,0,71,566,1
0,0,0.86,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,55,114,1
0,0,0.22,0.44,0.89,0,0,0.22,0,0,0.89,0.44,0,0,0.22,3.34,3.56,0.66,0.22,0,0.22,0.22,1.11,0,0,0,0.372,0.111,0.372,0,42,411,0
1.7,0,0,0,1.02,0,0,0,0,0,0.34,0.68,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.898,0,1325,1331,1
1.55,0,0.77,0.38,0,0.38,1.16,0,0,0,1.93,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.601,0,22,160,1
0.32,0,0,0,0,0,0.65,0,0,0,0.98,2.63,0,0,0,0,0,0.32,0,0,0.98,0,0,0,0,0,0,0,0,0.128,118,338,0
0.4,0,0,0,2.4,0,0,0,0.4,0,2,2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.232,0,0.116,0,54,207,1
0,0,1.17,1.17,4.7,0,0,0,0,0,1.17,1.17,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0.192,0,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0,7,28,0
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0.59,0,0.19,0,0.39,0,1.57,0,0,0.09,3.75,1.08,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.037,0,5.84,0,54,757,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0
0.26,0,0.26,0.26,0.79,1.05,1.58,0,0,0,3.16,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0.046,0,60,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0.21,0,0,0,0,0.06,0,0,0,76,198,0
0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0.089,114,446,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0
0,0,0,0,0,0,0,0,0,1.05,3.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0.351,0,28,107,1
0,1.29,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,0,24,133,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,1.09,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.519,0,0,0,25,84,1
0.35,0,0,0.35,1.07,0,0.71,0,0,0.71,2.85,2.5,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0.233,0,25,140,1
1.81,0,0,0,0,0,0.9,0,0,0,4.54,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,8,32,0
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0.769,0,12,34,1
0.67,0,0,0.16,0,0,0.33,0.67,0.5,0,2.52,1.51,0,0,0.16,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.079,0.052,32,260,1
0.58,0,0.58,0,0,0,0,0,0,0,1.76,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.108,0.432,0,1,35,0
0.33,0,0.66,0,0,0,0.33,0,0,0.66,2.33,0.33,0,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,0,21,304,1
0.29,0,0.04,0.09,0.19,0.09,1.03,0,0,0,0.09,0.04,0,0,0,0.04,0,0,0,0,0,0.09,0.24,0,0,0,0.157,0.013,0,0.006,185,1787,0
1.31,0,0.43,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,109,0
0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,1.85,0,0,0,0.308,0,0,0,11,26,0
0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0.99,0,2.48,0.49,0,0.49,0,0,0,0.062,0,0,0,29,161,0
0,0,0,0,0.34,0.34,0,0,0,0,3.42,2.73,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.048,0,15,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
0.55,0,0,0,0,0,0.55,0,0,3.88,3.88,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,1.191,0,140,202,1
0,0,0,0,0.53,0,0,0,0,0.13,0.8,0.53,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.25,0,0.014,0.044,143,1538,0
0.27,0,0,0,0,0,0,0,0,0,0.82,1.1,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.187,49,328,1
0,0,0.25,0.5,0,0,1.01,0,0.25,0,0.25,0,0,0,0,0.5,0.25,0,0,0.25,0,0.25,0,0,0,0,0.073,0,0,0,7,136,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631,0,5,15,1
0,0,0,0,0,0,0,0,0,0.76,0.76,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,77,1
0,0,0,0,1.21,0,1.21,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,1
0.49,0,0.49,0,0,0,0.99,0,0,0,2.47,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0.093,0,4,51,0
0,0,0,0,0,0.64,0.64,0,0,1.29,1.29,1.29,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.468,0,0.093,0,66,135,1
0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,2.86,0,0.38,0.19,0,0,0,0.201,0,0,0,9,204,0
0.15,0,0.2,0.02,0,0,0.25,0.07,0,0.22,0.05,0.02,0,0.37,0.02,0,0,0,0.02,0,0,0.05,0.3,0.02,0,0,0.022,0,0,0,20,965,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.501,0.167,0,0.083,28,239,0
0,0,0,0,0.75,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,90,0
0,0,0,0,1.21,0,1.21,0,0,0,0,0,0,0,0,1.21,1.21,0,0,0,0,1.21,0,0,0,0,0.441,0,0,0,11,99,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1.17,0,0,0,0,0,0,0,0,0.196,0,0,0,3,22,0
0.55,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,2.2,1.65,0.55,0,0.55,0,0,0,0.55,0,0,0.27,0.18,0,0,34,187,0
0.39,0,0,0.19,0,0.39,0.39,0,0,0.19,0.59,0.78,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0.16,0,31,730,1
0.62,0,0.1,0.2,0,0.1,0.51,0,0,0,3.61,0.93,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0.157,0,29,425,0
