CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
1429-IBJRVF-S3O,5,2,Male,32,12,Professional,No,4,No,24000,14.4,2.547072,0.908928,Yes,Married,3,3,0,0,0,1,1,Own,Domestic,11900,22,No,Yes,AMEX,3,14,2694.5,Yes,7,12.75,29.65,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,Yes,No,20,No,Yes,Yes,No,No
5770-HZVHOG-OX6,4,3,Female,29,18,Sales,No,1,No,24000,7,0.8148,0.8652,Yes,Married,4,3,0,0,0,1,1,Own,Domestic,11300,30,No,Yes,Visa,1,9,1481.7,No,1,8.7,2.9,Yes,45,45,Yes,Yes,34.7,34.7,No,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,No
7830-QYEALP-GO4,1,2,Female,31,18,Crafts,No,5,No,29000,16.2,2.151684,2.546316,No,Unmarried,1,1,1,0,0,1,2,Lease,Foreign,14400,24,Yes,Yes,Mast,14,5,928.1,Yes,19,11.1,71.1,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,No,No,Yes,22,Yes,No,Yes,No,No
1455-CIQJNU-YD3,3,3,Female,36,21,Crafts,No,6,No,78000,7.7,0.918918,5.087082,No,Married,3,0,0,0,0,1,2,Own,Foreign,43600,19,Yes,Yes,Disc,8,9,2219.7,No,14,16.35,56,Yes,26.8,329.35,No,No,0,0,Yes,Yes,No,Yes,No,No,No,No,Yes,23,Yes,Yes,Yes,No,No
6673-BVWDVE-INK,2,3,Male,62,15,Sales,No,10,No,90000,7.7,1.26819,5.66181,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,26900,24,Yes,Yes,Disc,19,11,3485.3,No,35,8.25,84.8,No,0,0,Yes,No,0,0,No,No,No,3,No,Yes,Yes,No,No,24,Yes,No,No,No,Yes
0045-ZIMFJC-1BM,5,5,Female,59,9,Professional,No,9,No,47000,1.4,0.348082,0.309918,No,Married,2,5,0,0,0,1,2,Own,Domestic,28300,38,No,Yes,Visa,19,11,3513.3,No,45,18.75,284.1,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,Yes,No,No,16,No,No,No,No,No
9269-AJUKYB-IFF,3,5,Male,72,10,Sales,No,14,No,31000,13.3,1.100841,3.022159,Yes,Unmarried,1,0,0,0,0,0,3,Own,Domestic,20700,35,Yes,Yes,Disc,20,12,2055.8,No,50,45.9,767,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,16,No,Yes,No,No,No
9762-TBYLNL-C4U,5,5,Male,22,17,Sales,No,0,No,19000,7,0.37373,0.95627,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,10300,27,Yes,No,Visa,2,6,1333.5,No,2,8.7,3.9,Yes,30.9,39.4,No,Yes,26.2,34.8,Yes,Yes,Yes,4,No,Yes,No,No,Yes,31,Yes,Yes,Yes,No,Yes
3440-GQXVXG-IJR,2,1,Male,30,19,Professional,No,1,No,23000,2.5,0.2806,0.2944,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,12500,14,Yes,Yes,Visa,5,11,2395.9,Yes,11,16.05,49.4,No,0,0,No,No,0,0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,26,Yes,Yes,No,No,No
2221-GQBQEC-Y8V,1,3,Male,56,8,Sales,No,3,No,28000,3.4,0.05712,0.89488,No,Married,2,3,0,3,0,0,0,-1,-1,-1000,29,Yes,No,Othe,12,9,7237.3,No,29,29.55,273,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,Yes,No,22,No,No,No,No,No
1413-SYXTVM-YFE,5,3,Male,56,12,Sales,No,14,No,35000,10.2,1.69575,1.87425,No,Married,2,0,0,0,0,0,2,Own,Domestic,15600,24,No,No,Visa,36,16,4521.3,Yes,70,75.6,1835.15,No,0,0,Yes,No,0,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,17,No,No,No,Yes,Yes
0719-TGFHQB-7JP,3,2,Female,66,18,Professional,No,9,No,57000,11.4,0.48735,6.01065,No,Married,2,2,2,0,0,1,1,Own,Foreign,27900,17,No,No,Disc,23,8,2685,No,49,29.7,471.2,No,0,0,Yes,Yes,41.6,2037.45,Yes,Yes,No,2,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,No,No
6556-SRCBGZ-J26,1,2,Female,66,16,Sales,No,4,Yes,10000,4.5,0.16155,0.28845,No,Married,2,0,0,0,0,0,3,Lease,Foreign,6300,29,No,Yes,Disc,21,7,1195.3,Yes,46,19.5,293.3,No,0,0,No,No,0,0,Yes,No,No,3,No,No,No,No,Yes,27,Yes,No,No,No,Yes
2530-VGHRWF-DBU,5,5,Male,28,14,Sales,No,2,No,22000,6.5,0.31746,1.11254,No,Unmarried,3,0,0,0,0,1,2,Own,Foreign,16300,34,Yes,Yes,Mast,11,14,1844.2,Yes,32,16.5,178.5,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,22,Yes,Yes,Yes,No,Yes
7582-VOSYZB-HUQ,5,3,Male,55,14,Service,No,11,No,46000,5.5,0.90068,1.62932,No,Married,2,6,2,3,0,1,2,Own,Foreign,23400,22,No,Yes,Disc,25,12,3263.2,No,44,44.7,619.95,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,No,No,No,19,Yes,Yes,Yes,Yes,Yes
5199-CTDJQE-YL9,4,2,Female,26,21,Agriculture,No,0,No,22000,11.5,0.47564,2.05436,Yes,Unmarried,3,2,0,2,0,0,5,Own,Domestic,8200,16,No,No,Disc,8,10,2370.2,Yes,14,27.45,130.75,No,0,0,Yes,No,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,22,No,No,Yes,Yes,No
1274-EPBWXJ-NGO,3,3,Female,54,20,Professional,No,5,No,111000,5.2,1.581528,4.190472,No,Married,4,3,1,2,0,0,2,Own,Domestic,56400,27,No,No,AMEX,27,20,9657.8,No,59,35.25,636.4,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,No,No,16,No,No,No,No,Yes
5495-WRHBTY-Z1I,3,4,Female,54,9,Crafts,Yes,22,No,91000,13.3,1.028755,11.074245,No,Unmarried,1,1,1,0,0,1,2,Own,Foreign,54400,36,No,Yes,Mast,25,9,4135,No,41,37.2,440.85,No,0,0,No,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,27,No,No,No,No,No
0026-GRFYZR-6M4,3,1,Female,60,8,Sales,No,12,No,46000,7.3,1.1753,2.1827,Yes,Married,2,0,0,0,0,1,3,Lease,Foreign,21400,27,Yes,No,Visa,30,9,1940.7,No,62,51.75,992.55,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,No,No,20,Yes,Yes,No,No,Yes
8383-JVJKFW-JBZ,1,3,Male,37,11,Sales,No,6,No,26000,9.7,1.465282,1.056718,No,Unmarried,1,3,0,1,0,0,2,Own,Foreign,9600,24,Yes,Yes,Visa,19,7,1794.1,No,60,35.85,740.35,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,Yes,No,20,No,No,No,No,Yes
2442-VPZFTS-P2E,3,3,Female,20,15,Professional,No,0,No,40000,3.4,0.11424,1.24576,Yes,Unmarried,1,1,0,1,0,0,1,Own,Domestic,20400,25,No,Yes,Mast,3,12,6775.1,Yes,7,19.35,34.8,Yes,44.3,270.05,Yes,Yes,34.4,192.95,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,29,Yes,Yes,Yes,Yes,No
6793-UVTRXF-WR2,1,1,Female,47,11,Agriculture,No,17,No,84000,10.4,5.80944,2.92656,No,Married,3,5,1,0,0,1,4,Own,Foreign,41100,19,No,Yes,AMEX,29,8,7491.5,No,72,114,2741.7,No,0,0,Yes,Yes,43.2,3194.25,Yes,No,No,2,Yes,Yes,Yes,No,No,25,Yes,Yes,Yes,Yes,Yes
8464-JISBRT-SVF,3,3,Male,78,18,Professional,No,4,Yes,9000,15.1,0.127746,1.231254,No,Married,2,7,0,0,0,1,1,Lease,Domestic,3100,28,Yes,Yes,Visa,39,9,1306.9,Yes,71,139.5,3320.05,No,0,0,Yes,Yes,47.85,3404.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes
0382-PFNONT-ZC6,2,2,Male,46,18,Crafts,No,11,No,37000,13,1.11111,3.69889,No,Unmarried,1,5,0,1,2,1,0,-1,-1,-1000,35,Yes,Yes,AMEX,28,15,3971.6,No,70,50.55,1143.8,Yes,35.9,2581.2,Yes,No,0,0,Yes,Yes,No,3,No,No,No,No,Yes,25,Yes,Yes,Yes,No,Yes
3250-QXGMRB-D1W,2,2,Female,26,17,Sales,Yes,0,No,18000,2.8,0.33768,0.16632,No,Married,5,8,0,1,0,1,1,Own,Foreign,8800,32,No,Yes,Disc,6,8,1470.9,Yes,20,34.2,196,Yes,31.8,617.15,No,Yes,25.55,481.1,No,Yes,No,4,Yes,Yes,Yes,Yes,No,25,Yes,Yes,Yes,No,No
2665-KYMUNB-XHA,1,1,Male,43,14,Professional,Yes,5,No,29000,11.1,2.143854,1.075146,No,Unmarried,1,5,1,0,0,0,0,-1,-1,-1000,29,No,No,AMEX,25,11,4571.7,Yes,69,54.15,1272.8,Yes,28.5,1995.85,Yes,No,0,0,Yes,No,No,Yes,Yes,No,No,Yes,No,19,Yes,Yes,No,No,Yes
5414-HTZGSW-XYR,1,3,Female,28,17,Labor,No,3,No,20000,12.6,0.88452,1.63548,Yes,Unmarried,1,3,1,1,0,0,2,Own,Domestic,8900,20,Yes,Yes,Visa,5,2,194.5,No,19,13.2,83.75,Yes,25.55,415.2,No,No,0,0,No,No,No,Yes,No,No,Yes,No,Yes,15,Yes,No,Yes,No,No
6301-JHWLOH-5VB,4,1,Female,34,11,Professional,No,8,No,64000,6.1,2.611776,1.292224,No,Married,5,0,0,0,0,1,2,Lease,Foreign,33000,21,No,Yes,Visa,12,6,2345.1,Yes,28,26.4,278.95,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,25,No,No,No,No,Yes
2616-RGMMZL-YB5,3,2,Male,77,9,Labor,No,44,Yes,22000,14.8,2.194544,1.061456,No,Married,2,0,0,0,0,1,0,-1,-1,-1000,21,No,No,Mast,40,13,2584.8,No,72,103.65,2354.3,No,0,0,Yes,No,0,0,Yes,No,No,2,No,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes
4066-ABJKJK-MIN,2,5,Male,31,18,Sales,No,1,No,42000,13.4,0.883596,4.744404,No,Married,5,6,1,0,0,0,1,Own,Domestic,22200,27,No,No,AMEX,13,13,3112.9,No,47,46.95,691.35,No,0,0,No,No,0,0,Yes,No,No,3,No,No,No,No,Yes,20,Yes,No,Yes,No,Yes
2416-HVDQYR-NW6,2,4,Male,23,16,Professional,No,0,No,22000,5.1,0.612612,0.509388,Yes,Unmarried,1,0,0,0,0,1,1,Own,Domestic,13300,27,Yes,Yes,Visa,4,16,3051.8,No,13,14.25,62.2,Yes,23.05,289.65,No,No,0,0,Yes,No,No,No,No,No,No,No,Yes,14,Yes,Yes,No,No,No
5618-IDNTAP-YDC,5,5,Female,25,11,Sales,No,0,No,15000,11.9,0.52479,1.26021,No,Married,3,4,0,0,0,0,3,Own,Domestic,7000,31,No,No,AMEX,7,10,5573,Yes,50,23.7,348.8,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,Yes,Yes,No,20,No,No,No,No,No
6047-XWUGAX-UG6,4,3,Male,76,13,Sales,Yes,5,Yes,9000,3.3,0.117018,0.179982,No,Married,2,2,2,0,0,0,1,Lease,Foreign,3800,18,Yes,Yes,Visa,18,9,2511.5,Yes,36,20.1,228.25,No,0,0,No,No,0,0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0,Yes,No,No,No,No
5315-JIMXOJ-60P,5,4,Male,50,9,Professional,No,10,No,84000,23.2,8.418816,11.069184,Yes,Unmarried,1,0,0,0,0,0,1,Own,Foreign,46200,31,No,Yes,Visa,32,10,6662.3,No,68,44.55,993.75,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,Yes
0761-YXFFGH-GE3,5,5,Male,51,15,Professional,No,9,No,103000,5,0.62315,4.52685,No,Married,4,0,0,0,0,1,5,Own,Domestic,50000,27,No,No,AMEX,24,12,4129.9,No,45,31.8,464.7,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,No,No,15,No,No,Yes,No,No
9642-BLLHBK-RE0,3,3,Female,35,13,Labor,No,9,No,41000,6.1,1.092937,1.408063,No,Unmarried,1,0,0,0,0,1,4,Lease,Foreign,21000,25,No,No,Disc,12,10,2879.4,Yes,21,10.5,96.8,Yes,37.4,751.5,No,Yes,20.95,443.25,No,No,No,2,No,No,No,No,Yes,26,Yes,Yes,Yes,No,No
2455-CZBQWT-A55,5,4,Male,53,15,Professional,Yes,12,No,54000,1.3,0.07722,0.62478,No,Unmarried,1,2,1,1,0,0,1,Own,Foreign,21500,27,Yes,Yes,Disc,10,11,2419.6,No,19,26.55,149.1,No,0,0,No,No,0,0,No,No,No,2,No,No,No,No,No,23,Yes,No,No,No,No
7451-NFKJEL-3SY,3,4,Male,54,13,Labor,No,14,No,48000,4.1,0.917088,1.050912,No,Married,2,2,0,0,0,1,3,Own,Domestic,22200,27,No,Yes,Visa,4,8,1274.4,No,6,14.85,21.7,No,0,0,Yes,Yes,32.15,163.35,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,No,No
2257-YQBYGJ-93T,4,1,Male,37,16,Professional,No,6,No,76000,10.4,0.339872,7.564128,No,Unmarried,1,8,2,2,4,1,2,Own,Foreign,35400,27,No,No,AMEX,18,8,7054.7,Yes,39,42.15,533.05,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,23,Yes,No,No,No,No
3824-HSMJTM-7OT,3,2,Female,50,7,Sales,No,2,No,26000,6.1,0.279136,1.306864,Yes,Married,5,0,0,0,0,1,3,Own,Domestic,11400,30,Yes,Yes,Mast,32,12,1792.7,No,63,116.1,2499.55,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,22,No,No,Yes,No,Yes
8719-HJNFNY-K8Y,2,1,Female,73,15,Sales,No,7,Yes,14000,10.2,0.376992,1.051008,No,Unmarried,1,13,2,0,0,1,2,Lease,Domestic,4700,28,No,No,AMEX,26,10,5126,Yes,52,35.1,563.4,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,19,No,No,No,No,Yes
1756-TEIMBG-VRM,3,2,Male,79,8,Sales,Yes,11,Yes,9000,17.5,0.6048,0.9702,No,Unmarried,1,1,1,0,0,0,0,-1,-1,-1000,31,No,No,Mast,33,6,1309,No,68,93.75,2141.6,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes
9760-LDVQAI-6XY,1,2,Male,37,10,Professional,No,3,No,30000,15.4,2.88288,1.73712,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic,12800,26,Yes,No,Disc,14,8,2147.9,Yes,48,14.25,229.95,No,0,0,Yes,No,0,0,No,No,No,Yes,No,Yes,No,No,Yes,21,Yes,No,No,No,Yes
3583-HKTLOS-QZ8,4,4,Female,47,19,Professional,No,5,No,52000,10.3,4.750772,0.605228,No,Unmarried,1,1,1,0,0,0,0,-1,-1,-1000,27,Yes,No,Disc,2,10,1829.9,Yes,3,10.8,14.1,Yes,18.95,30.6,No,No,0,0,No,No,No,3,No,No,No,No,Yes,15,Yes,No,No,No,No
6646-FMTSUO-50Q,5,3,Male,66,19,Sales,No,16,No,160000,7.9,2.45216,10.18784,No,Unmarried,1,9,0,1,0,1,2,Own,Domestic,99200,34,No,No,Disc,31,14,6451.5,No,64,96.3,2031.35,No,0,0,Yes,Yes,37.65,2282.15,Yes,No,No,2,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,No,No,Yes
7346-VFBTML-LRE,2,5,Male,46,15,Sales,Yes,2,No,37000,10.8,0.807192,3.188808,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic,19700,38,No,No,Mast,18,8,1280.2,Yes,44,28.05,452.95,Yes,62.4,2647.9,Yes,Yes,69,3069.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,No,Yes,Yes,No
9120-FPONCL-79U,1,3,Male,31,13,Professional,No,3,No,36000,11.9,2.176272,2.107728,No,Unmarried,1,0,0,0,0,0,2,Lease,Domestic,18900,23,Yes,No,Mast,6,9,1141,Yes,10,16.65,69.9,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,19,No,Yes,No,No,No
7808-TFDGYC-QDN,2,1,Female,19,14,Crafts,Yes,0,No,20000,8.9,0.63012,1.14988,No,Unmarried,1,0,0,0,0,0,2,Own,Foreign,8100,22,No,Yes,Visa,1,15,4026.5,Yes,17,10.35,61.4,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,24,No,No,Yes,No,No
9315-PCUNFQ-N19,4,5,Male,18,13,Labor,No,0,No,17000,11.2,1.214752,0.689248,Yes,Unmarried,3,3,3,0,0,1,3,Own,Domestic,9000,39,No,Yes,Disc,0,9,1990.9,No,11,52.2,155.25,Yes,30.4,307.45,No,Yes,23.2,218.6,Yes,No,No,3,No,No,No,No,Yes,14,Yes,Yes,Yes,No,Yes
0118-OUCHII-GSB,1,1,Female,25,19,Sales,No,0,No,18000,8.9,0.34443,1.25757,Yes,Unmarried,1,0,0,0,0,1,3,Lease,Foreign,8100,17,No,Yes,Disc,3,10,2247.5,Yes,6,10.65,16.4,Yes,31.55,117.7,Yes,Yes,20.45,99.65,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,20,Yes,Yes,Yes,Yes,No
7145-ELAGFW-31W,4,1,Female,69,12,Professional,No,23,No,111000,5,1.06005,4.48995,No,Unmarried,1,0,0,0,0,0,4,Own,Domestic,64500,18,No,Yes,Visa,10,9,3187.9,No,47,23.7,382.3,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,No
6400-XUMGLZ-W9J,5,1,Male,72,7,Sales,No,7,Yes,9000,9.4,0.386622,0.459378,No,Unmarried,1,1,1,0,0,0,0,-1,-1,-1000,17,No,No,Mast,9,14,1916.9,No,37,14.1,163.7,No,0,0,No,No,0,0,No,No,No,No,No,Yes,No,No,No,23,No,No,No,No,No
5626-EIVGBF-YTK,2,2,Female,50,10,Professional,No,8,No,29000,14.8,1.536536,2.755464,No,Unmarried,2,7,0,0,0,0,2,Own,Foreign,15500,20,Yes,Yes,Mast,9,18,3333.1,Yes,30,15.45,168.55,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,Yes,No,Yes
4371-BWGQZF-KF7,3,4,Female,36,13,Service,No,14,No,60000,10.9,1.06602,5.47398,No,Married,3,8,3,0,0,1,2,Own,Domestic,27700,25,No,Yes,AMEX,5,5,2798.5,Yes,10,12.75,46.05,Yes,29.5,291.85,Yes,No,0,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,No,No
1783-TVBWGX-48J,3,5,Male,61,14,Sales,No,10,Yes,26000,5,0.3133,0.9867,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic,13700,19,No,Yes,Mast,22,11,1793.4,Yes,46,39.3,605.35,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,30,No,No,No,No,Yes
2121-UEWVYT-OJT,2,1,Female,52,8,Crafts,Yes,24,No,84000,13.1,3.620316,7.383684,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,52600,15,No,Yes,Mast,34,18,7605.9,Yes,71,79.35,1984.55,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,Yes,No,22,No,No,No,No,Yes
0423-YWTIEG-ZK5,1,2,Male,37,15,Labor,No,9,No,58000,14.5,3.23785,5.17215,No,Unmarried,1,1,1,0,0,0,2,Own,Domestic,29300,19,No,Yes,AMEX,13,9,5932,Yes,29,42,435.2,Yes,28.4,777.5,No,No,0,0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,16,Yes,Yes,Yes,No,No
5497-ZKVJGH-Q79,1,1,Female,25,16,Sales,No,0,No,38000,17.3,0.907212,5.666788,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic,13000,14,Yes,No,Disc,3,4,605.3,Yes,11,9.3,49.1,Yes,40.3,442.45,Yes,Yes,30.05,273.9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,Yes,No,Yes,Yes,No
6826-SSALGJ-04J,3,1,Male,19,14,Professional,No,0,No,11000,5.8,0.056144,0.581856,Yes,Married,3,4,0,3,0,1,0,-1,-1,-1000,36,Yes,Yes,Disc,1,15,2089,Yes,22,19.95,149.05,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,20,Yes,Yes,No,No,Yes
7466-PZRWAI-NDJ,5,1,Male,27,12,Professional,No,2,No,24000,2.3,0.089424,0.462576,No,Married,3,7,3,0,0,1,2,Own,Foreign,10800,24,Yes,No,Disc,9,8,2009.4,Yes,46,48.6,737.4,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,Yes,No,24,No,Yes,No,No,Yes
0471-IWBYGB-11R,4,2,Female,58,15,Sales,No,6,Yes,11000,3.3,0.094017,0.268983,No,Unmarried,1,0,0,0,0,0,3,Lease,Domestic,4500,33,Yes,No,Visa,17,13,1095.6,No,48,21.6,323.25,Yes,43.45,2111.4,Yes,No,0,0,Yes,No,Yes,2,Yes,Yes,Yes,Yes,Yes,15,Yes,Yes,Yes,No,No
0340-LKGDQN-N7B,2,1,Female,63,15,Professional,Yes,17,No,101000,0.6,0.092718,0.513282,No,Married,2,0,0,0,0,0,5,Own,Domestic,50700,17,No,Yes,Mast,38,12,6233.2,Yes,70,41.1,1023.05,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,17,No,No,Yes,No,Yes
0680-CCDFCM-UON,1,1,Male,50,12,Crafts,No,16,No,47000,10.9,1.460055,3.662945,No,Married,3,2,0,2,0,0,1,Own,Domestic,19000,26,No,No,Mast,27,7,2038.6,No,57,65.4,1234.8,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,19,No,No,No,No,Yes
6322-DUQEUQ-8TQ,4,4,Female,24,16,Professional,Yes,1,No,14000,6.7,0.638778,0.299222,Yes,Unmarried,1,0,0,0,0,0,3,Lease,Domestic,7100,33,No,Yes,Mast,7,16,1434,Yes,19,21.15,129.1,Yes,42.4,727.25,Yes,Yes,28,565.9,No,Yes,No,3,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,No,No
4196-VTMLQK-645,1,1,Male,67,15,Service,No,15,No,181000,24.1,23.686203,19.934797,Yes,Unmarried,1,5,0,0,0,1,4,Own,Domestic,65700,28,No,Yes,Disc,10,4,1590.1,Yes,25,35.85,314.7,No,0,0,Yes,Yes,27.85,649.5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,23,No,Yes,No,Yes,No
9382-PYNZTH-YM3,4,2,Female,23,13,Professional,No,1,No,53000,4,1.14904,0.97096,No,Married,4,5,0,0,0,1,5,Own,Domestic,18900,13,Yes,No,Visa,5,9,3095.8,Yes,14,15.45,77.6,No,0,0,Yes,No,0,0,No,No,No,No,No,No,Yes,Yes,Yes,26,No,No,Yes,No,No
0790-HHYHSU-98L,3,1,Male,44,11,Sales,No,3,No,24000,2.2,0.189024,0.338976,Yes,Married,3,0,0,0,0,1,4,Own,Foreign,7000,26,No,No,AMEX,22,5,805,No,45,47.25,668.75,No,0,0,No,No,0,0,Yes,No,No,3,No,No,No,No,No,19,Yes,No,No,No,No
3287-HQRGMC-XHI,4,2,Male,50,12,Professional,Yes,7,No,26000,23.8,0.891072,5.296928,No,Married,3,6,0,0,0,0,0,-1,-1,-1000,24,Yes,No,AMEX,20,10,2382.6,No,44,38.55,567.65,Yes,38.4,1553,Yes,Yes,34.15,1372.85,No,No,No,4,Yes,Yes,Yes,Yes,Yes,30,Yes,No,Yes,No,Yes
5635-KWELCP-JW9,3,4,Female,34,15,Crafts,No,7,No,24000,4.5,0.71928,0.36072,No,Unmarried,2,1,0,1,0,1,3,Own,Foreign,9000,30,Yes,No,Mast,16,14,2672.9,No,53,76.65,1365.05,No,0,0,Yes,Yes,28.7,1527.3,Yes,No,No,2,No,No,Yes,No,Yes,20,Yes,Yes,Yes,Yes,Yes
7908-CWREYX-J0E,2,2,Male,46,10,Labor,Yes,21,No,68000,16.7,4.928504,6.427496,No,Unmarried,1,0,0,0,0,1,5,Own,Domestic,32700,28,No,Yes,Disc,27,21,3715.4,No,58,35.85,608.8,No,0,0,No,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,No
5131-TZTMYU-QM2,4,4,Male,67,18,Sales,No,5,No,52000,11.4,0.989976,4.938024,Yes,Married,2,4,2,2,0,0,2,Own,Domestic,23100,30,No,Yes,Disc,12,11,3421.2,Yes,18,24,166,Yes,45.6,758.7,No,Yes,40.6,620.45,Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes
5997-WEVMLK-EKA,2,3,Female,32,18,Professional,No,0,No,38000,14.6,2.44112,3.10688,No,Unmarried,1,0,0,0,0,0,0,-1,-1,-1000,42,Yes,Yes,AMEX,8,19,5776.6,Yes,24,18.3,128.45,Yes,28.3,622,No,No,0,0,No,No,No,4,No,No,No,No,Yes,24,Yes,Yes,Yes,No,No
8493-ABKIAG-IAN,2,1,Male,30,22,Crafts,No,2,No,41000,2.5,0.2624,0.7626,No,Married,4,6,1,1,0,1,2,Own,Domestic,18900,21,No,Yes,Disc,12,7,862.5,Yes,36,25.2,292.4,Yes,32.35,1133.85,Yes,Yes,27.8,1004.2,Yes,Yes,No,2,No,Yes,Yes,Yes,Yes,13,Yes,No,No,No,No
4463-KHVXLU-RJ6,3,3,Male,72,12,Sales,No,21,Yes,22000,9.8,1.507044,0.648956,No,Married,2,3,0,0,0,1,3,Lease,Foreign,11100,22,No,No,Othe,36,10,2028.3,No,66,47.4,1123.75,Yes,36.35,2363.8,Yes,No,0,0,Yes,Yes,No,No,No,No,No,No,Yes,16,Yes,Yes,Yes,No,Yes
7839-MRTWJM-9KX,1,1,Female,62,19,Sales,Yes,7,No,30000,2.1,0.19719,0.43281,No,Married,2,7,0,0,0,1,3,Own,Domestic,11400,26,No,No,Disc,22,7,1934.4,No,47,44.4,716.75,No,0,0,Yes,Yes,57.25,2710.05,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,15,Yes,No,No,Yes,No
