CustomerID,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,HomeOwner,CarsOwned,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardSpendMonth
6102-ISZDCT-ZAA,Female,55,16,Labor,No,20,Yes,15000,3.6,0.18954,0.35046,No,Married,2,0,1,1,26,Yes,No,Disc,33,518
9232-GXUCAP-4C2,Female,25,13,Crafts,No,3,No,36000,6,0.5832,1.5768,No,Married,6,1,1,2,29,Yes,No,AMEX,7,2713.6
6113-SFPNVL-6VV,Male,65,11,Professional,No,18,No,78000,7,2.39148,3.06852,No,Unmarried,1,8,1,1,29,Yes,No,Disc,8,2249.4
7176-AYTTTN-E3H,Female,72,14,Professional,Yes,18,No,75000,12.8,3.6288,5.9712,No,Unmarried,4,1,1,2,19,No,No,Disc,24,2836.6
2177-TTDMKH-JM8,Female,64,18,Labor,No,34,No,273000,5.7,1.914003,13.646997,No,Unmarried,1,6,1,3,38,No,Yes,AMEX,39,5743.8
3536-PIRBTQ-5PW,Female,49,13,Labor,No,19,No,87000,3.9,0.631098,2.761902,No,Unmarried,1,1,0,1,32,Yes,Yes,Disc,25,2940.2
5894-SACPFW-KMG,Male,18,12,Service,No,0,No,16000,0.6,0.034176,0.061824,Yes,Unmarried,2,3,0,1,36,No,No,Disc,0,2955.3
1193-VCEOCQ-9X5,Female,34,8,Crafts,Yes,14,No,25000,14.6,0.54385,3.10615,No,Married,5,2,0,1,35,No,Yes,Disc,16,2229
3991-CUORUO-49K,Male,63,9,Professional,No,15,Yes,13000,10.8,0.878904,0.525096,No,Unmarried,1,2,0,3,23,No,Yes,Mast,3,5531.6
7058-RUQVEA-KVU,Male,41,14,Sales,No,2,No,28000,24.5,0.9261,5.9339,No,Married,3,9,0,2,24,Yes,No,AMEX,12,2870.2
2555-JWFEEQ-Y3J,Male,77,16,Service,No,30,Yes,54000,3.9,0.414882,1.691118,No,Unmarried,1,0,1,4,17,No,Yes,Disc,27,3326.6
1843-WNUOKN-EUL,Female,21,16,Sales,No,0,No,17000,3.1,0.162316,0.364684,No,Married,3,6,1,3,33,No,No,AMEX,1,3783.9
1639-YPIQOZ-LWB,Female,37,7,Sales,No,0,No,24000,10.4,1.961856,0.534144,No,Married,2,2,0,2,16,Yes,No,Othe,13,1715.6
8139-CULKGH-ZS9,Male,56,18,Sales,No,4,No,24000,17.8,1.161984,3.110016,No,Unmarried,2,7,0,1,27,No,Yes,Visa,15,10122.4
7619-FOJEGG-PCO,Male,60,20,Sales,No,5,No,34000,14.4,2.394144,2.501856,No,Unmarried,1,0,0,1,33,Yes,Yes,Disc,13,3544.8
7394-ROWTJA-IX3,Female,42,20,Sales,No,1,No,96000,3.7,0.706848,2.845152,No,Unmarried,1,1,1,2,31,No,No,Disc,6,3773.7
9769-WBWUBQ-EUO,Male,44,12,Service,No,17,No,82000,15.6,3.620136,9.171864,No,Married,2,4,0,4,23,Yes,Yes,AMEX,26,8939.9
1330-DSMYKA-BX7,Male,48,15,Sales,No,7,No,74000,6,1.69164,2.74836,No,Married,2,0,1,2,26,Yes,No,AMEX,6,4656.8
1838-CNKZUB-2LK,Male,71,14,Service,No,28,No,174000,18,4.2282,27.0918,No,Married,2,0,0,2,20,No,No,Visa,35,4463.9
3049-MYBYQV-SQO,Female,51,17,Professional,No,11,No,89000,24.7,9.430707,12.552293,Yes,Unmarried,1,0,0,1,26,No,No,AMEX,11,7491.9
7601-FNPEPR-XD7,Female,40,11,Sales,No,1,No,62000,1.1,0.2728,0.4092,No,Married,3,0,1,1,28,No,No,AMEX,12,3242.9
3467-PIBLSV-KCB,Male,34,9,Crafts,No,8,No,22000,9.7,0.33077,1.80323,No,Married,2,1,0,0,20,No,No,Othe,16,1366.3
3240-UZRRYX-GRV,Male,64,20,Professional,No,20,No,193000,7.6,6.336576,8.331424,No,Unmarried,1,2,1,3,19,No,No,AMEX,29,11697.5
7712-VPSAMC-J97,Female,44,11,Service,No,8,No,35000,24.8,6.63152,2.04848,Yes,Unmarried,2,0,1,3,20,No,No,AMEX,14,4603.5
1248-ATKOWR-PNB,Male,22,10,Sales,Yes,2,No,16000,16.8,0.491904,2.196096,Yes,Married,4,7,1,2,33,No,No,Othe,4,1879.1
4077-CTDBEE-52Z,Male,39,18,Agriculture,No,11,No,75000,21.9,8.557425,7.867575,Yes,Unmarried,1,8,1,6,30,Yes,Yes,Visa,7,2308.1
9807-IYGMUM-XOH,Female,34,21,Professional,Yes,3,No,54000,6.3,0.479682,2.922318,No,Unmarried,1,7,1,2,21,No,Yes,Disc,16,3567.9
1514-XHYBLO-FAC,Female,38,20,Professional,No,4,No,42000,6.6,0.895356,1.876644,No,Married,3,3,1,1,24,No,Yes,Disc,10,1830.9
1567-HSKKVU-0HF,Male,37,13,Labor,Yes,8,No,28000,6,0.21672,1.46328,No,Unmarried,2,0,1,4,26,Yes,Yes,AMEX,19,3041.6
2003-DHEWXA-JM3,Male,37,15,Sales,No,2,No,47000,4.4,0.074448,1.993552,No,Unmarried,1,5,1,1,24,No,Yes,AMEX,2,6679.8
4984-ERRGVF-1YB,Female,55,17,Professional,No,4,No,96000,10.4,2.965248,7.018752,No,Unmarried,1,3,1,1,16,No,No,Disc,6,1796.1
6730-KNNEUW-G3R,Male,35,11,Professional,No,6,No,32000,1.8,0.376128,0.199872,No,Unmarried,1,0,1,2,26,No,No,Mast,17,2555.8
6269-CNSEKH-JCD,Male,63,15,Sales,No,7,Yes,18000,2.8,0.37044,0.13356,No,Unmarried,1,2,1,3,27,No,No,Mast,6,1614.1
8256-HDNYUD-YZL,Female,47,20,Agriculture,No,10,No,58000,2.3,0.601634,0.732366,No,Married,4,6,0,5,26,No,Yes,Visa,17,5579.3
7842-IOOPJQ-LS8,Male,26,20,Sales,No,0,No,41000,26.6,7.994098,2.911902,Yes,Unmarried,1,0,1,3,23,No,Yes,Mast,1,2503.1
8090-AJBTVR-93H,Female,38,18,Sales,No,0,No,37000,19.3,1.513892,5.627108,Yes,Married,3,0,0,3,28,No,No,Disc,2,2386
9362-OENCQU-O6Z,Female,40,10,Labor,Yes,13,No,39000,4.2,0.050778,1.587222,No,Unmarried,3,0,0,4,21,No,No,Mast,22,2427.5
1065-ROYFCB-X3F,Female,40,15,Professional,No,8,No,49000,1.5,0.118335,0.616665,No,Married,4,5,1,2,33,No,No,Visa,20,3340.3
7407-GMEPAH-G5Y,Female,77,19,Professional,No,24,No,159000,2.5,1.673475,2.301525,No,Unmarried,1,3,0,4,25,No,Yes,AMEX,35,7960.1
6414-FQBWNG-XFE,Female,30,12,Sales,No,2,No,56000,2,0.40208,0.71792,Yes,Married,4,6,1,3,29,No,Yes,Visa,2,6080.1
2028-YOCSIE-4NA,Male,33,19,Sales,No,2,No,55000,9.3,1.907895,3.207105,No,Unmarried,2,0,0,4,27,No,Yes,Disc,4,1810.8
4150-CVJKRV-XXO,Male,25,14,Sales,No,0,No,27000,9.1,0.51597,1.94103,No,Unmarried,5,0,1,3,36,Yes,Yes,Mast,1,2453.7
5631-UIAMMM-8EN,Male,27,20,Labor,No,1,No,19000,5.7,0.20577,0.87723,No,Unmarried,1,1,0,6,20,Yes,Yes,Visa,4,921.1
0283-BOIKUR-4YP,Female,77,9,Sales,No,15,Yes,9000,25.9,0.51282,1.81818,No,Married,2,0,0,3,23,Yes,No,Disc,29,847
9155-FBCWQW-GZ8,Male,54,13,Sales,No,4,No,29000,6.6,0.733062,1.180938,No,Married,2,0,1,4,27,No,Yes,Mast,23,641.6
3477-OLAVME-I1N,Female,79,11,Labor,No,36,Yes,17000,4.2,0.357,0.357,No,Unmarried,1,0,1,2,26,No,Yes,Mast,39,1179.9
2663-SSYYDJ-W8E,Female,36,15,Sales,No,0,No,29000,5.4,0.905148,0.660852,Yes,Unmarried,1,2,1,4,22,No,Yes,Visa,11,1740.6
5684-IVZPXA-X75,Male,42,17,Sales,No,4,No,142000,13.2,9.503208,9.240792,Yes,Married,5,1,1,0,41,No,Yes,Disc,1,5532.1
7535-SELYBB-VVX,Male,67,19,Agriculture,No,23,No,169000,20.6,14.517438,20.296562,No,Unmarried,1,7,1,3,21,No,Yes,Disc,35,4554.6
9867-QSQZPJ-A1Y,Male,27,18,Professional,No,0,No,27000,8.4,1.047816,1.220184,No,Married,5,1,1,5,23,No,No,Disc,9,690.4
1329-JIXMXF-UJ3,Male,73,9,Sales,No,28,Yes,15000,6.1,0.125355,0.789645,No,Unmarried,1,0,1,2,26,Yes,Yes,Mast,40,1317.4
2781-SZVMVQ-1LQ,Female,63,10,Labor,No,29,Yes,14000,5.8,0.254968,0.557032,No,Unmarried,1,0,1,0,20,No,No,Disc,32,930.8
2110-QHIRWX-GXY,Male,47,15,Service,No,19,No,43000,7.7,1.039654,2.271346,No,Unmarried,1,2,1,4,24,No,No,Visa,5,1475.9
6067-IYSKHZ-6JM,Male,75,16,Professional,No,17,Yes,13000,10.2,0.49725,0.82875,No,Married,2,2,1,1,29,No,No,AMEX,23,450.1
6681-BBHXAH-UTM,Female,63,13,Labor,No,32,Yes,55000,7.5,1.390125,2.734875,No,Married,3,1,1,2,24,Yes,No,Mast,40,2482
2772-QVASQC-36Q,Male,53,15,Sales,No,5,No,36000,2.9,0.418644,0.625356,No,Married,2,0,1,0,20,No,No,AMEX,17,3436.6
2794-VHQHIK-XRR,Female,61,16,Professional,No,5,No,33000,4.4,0.075504,1.376496,No,Unmarried,1,9,1,2,26,No,No,Mast,28,3519.4
9925-OTDOXL-HJ9,Male,31,15,Sales,No,2,No,20000,11.9,0.20468,2.17532,No,Unmarried,2,6,0,5,21,No,No,AMEX,11,1474.2
8319-QEUOTE-5VG,Female,21,13,Sales,No,0,No,15000,11.5,0.105225,1.619775,Yes,Unmarried,1,5,1,4,38,Yes,Yes,Mast,4,2381.3
3358-WRRDFD-RVJ,Female,46,10,Agriculture,No,21,No,54000,7.2,0.754272,3.133728,No,Unmarried,1,0,1,1,28,Yes,Yes,Mast,22,1578.3
8628-ULBCLY-YNT,Male,47,15,Labor,Yes,12,No,62000,8.1,1.365984,3.656016,No,Unmarried,1,10,1,2,15,No,Yes,AMEX,29,3712.9
3055-ZFHSJB-OXJ,Female,58,11,Service,No,25,No,125000,10.9,0.558625,13.066375,No,Unmarried,1,0,1,3,16,Yes,Yes,AMEX,38,6700.1
5933-OFIMTK-21H,Male,71,8,Professional,No,31,No,146000,1.9,0.2774,2.4966,No,Married,2,2,0,1,26,Yes,Yes,Disc,40,1703
4471-MSBQBN-I8R,Male,25,17,Agriculture,Yes,1,No,13000,5.9,0.378898,0.388102,No,Unmarried,1,8,1,3,24,Yes,Yes,Visa,7,1799
7159-CXDKXU-ZVL,Male,68,17,Sales,Yes,18,Yes,19000,13.8,1.384416,1.237584,No,Married,2,7,1,1,22,No,No,Visa,37,2537.5
7229-IMIZDQ-IKB,Male,31,13,Labor,No,7,No,70000,5.7,3.03639,0.95361,Yes,Unmarried,1,10,0,1,33,Yes,Yes,AMEX,2,3989.5
6802-YCUCPB-D14,Male,54,10,Crafts,Yes,24,No,119000,4.1,0.43911,4.43989,No,Unmarried,1,9,0,4,38,No,Yes,Visa,16,2787.3
9316-IVCNSL-MPG,Male,63,15,Sales,No,4,No,45000,9,0.2673,3.7827,No,Married,2,5,1,2,30,No,No,Visa,37,5264.2
1352-ICMDJF-IEH,Male,26,18,Service,No,1,No,46000,6,0.14076,2.61924,No,Married,5,0,1,1,25,No,Yes,AMEX,8,1711.5
9539-DKJEEL-TPE,Female,35,17,Professional,No,4,No,36000,16.2,1.434672,4.397328,No,Married,5,1,1,2,18,No,Yes,Disc,16,2739.8
9165-SREVIU-CDN,Female,60,13,Sales,No,10,No,73000,15,3.05505,7.89495,No,Unmarried,1,2,1,2,28,No,Yes,Disc,9,2187.4
1621-WWIGLL-ITO,Male,34,18,Professional,No,4,No,60000,5.5,1.7226,1.5774,No,Unmarried,1,3,1,1,25,Yes,Yes,Disc,3,4709.8
4547-XZGHXA-2E8,Female,25,17,Professional,No,0,No,46000,28.5,4.43118,8.67882,Yes,Unmarried,2,0,0,4,23,Yes,Yes,Visa,7,1563.8
0368-XOWDFM-1CR,Male,63,21,Labor,No,24,No,237000,14.7,8.849106,25.989894,No,Unmarried,1,0,1,0,16,No,Yes,Disc,35,7498.9
3646-KWPMLI-9I2,Female,25,13,Sales,No,0,No,30000,3.6,0.50436,0.57564,Yes,Married,3,11,1,0,29,Yes,Yes,Visa,7,2633.1
6565-ZMNCTL-BRB,Male,30,14,Service,Yes,5,No,45000,13.1,2.87676,3.01824,Yes,Married,2,10,0,1,32,No,Yes,AMEX,13,2946.4
4340-GZZPWF-0RG,Male,64,9,Professional,No,9,No,46000,14.3,0.276276,6.301724,No,Unmarried,1,3,1,0,28,No,Yes,Visa,34,1728.4
5028-UEGZHI-TT1,Female,31,18,Professional,No,2,No,33000,7.7,0.820743,1.720257,Yes,Married,5,0,1,2,15,Yes,Yes,Disc,2,3574.3
3772-KZOCCQ-Z7W,Female,60,21,Professional,No,12,No,147000,21.2,12.216288,18.947712,Yes,Unmarried,1,6,1,5,33,Yes,Yes,Disc,33,3233.3
5227-CWHSJP-EAL,Male,65,18,Professional,No,23,Yes,42000,14.2,0.7455,5.2185,No,Unmarried,1,0,1,2,38,No,Yes,Visa,21,2627.7
5620-QUYLOY-IFH,Male,51,19,Professional,No,5,No,62000,4.9,1.029882,2.008118,No,Unmarried,1,3,1,1,36,No,Yes,AMEX,18,18949.1
6144-ILITLP-IL6,Female,46,15,Labor,No,11,No,88000,3.5,0.6622,2.4178,No,Married,3,0,1,2,25,Yes,Yes,Mast,9,3187.6
7069-TRYJEB-868,Female,44,13,Crafts,No,11,No,30000,12.3,1.0701,2.6199,No,Unmarried,2,6,1,3,27,No,No,AMEX,19,2532.3
7311-MYHRLP-TH2,Female,70,18,Service,No,24,No,345000,4.1,4.003035,10.141965,No,Unmarried,1,2,0,2,15,No,Yes,AMEX,17,11938.8
2760-QYCCNH-1QP,Male,75,16,Service,No,39,Yes,133000,10.6,7.908978,6.189022,No,Unmarried,1,1,1,0,18,No,Yes,Visa,39,9336.2
5962-DYQMXZ-AVV,Male,35,10,Professional,Yes,7,No,35000,3.2,0.28784,0.83216,No,Married,3,5,1,2,19,No,No,Visa,15,1723.6
3562-CEMATP-TXV,Male,44,16,Sales,No,6,No,32000,6,1.0176,0.9024,No,Unmarried,1,6,1,0,26,No,Yes,Visa,6,2973.8
2452-MIFIDG-ZVG,Male,30,19,Professional,Yes,1,No,45000,5.5,0.690525,1.784475,Yes,Unmarried,3,0,1,2,24,No,Yes,AMEX,1,3342.5
9642-CYUNYX-LPY,Female,31,12,Sales,No,1,No,18000,6.6,0.662904,0.525096,Yes,Married,5,2,1,2,33,No,No,Othe,6,1193.4
0016-XBFXXW-2G0,Female,19,14,Professional,No,0,No,20000,17.5,0.9275,2.5725,Yes,Married,3,2,1,3,28,No,Yes,Visa,1,2735.8
9543-EJFNCH-1PK,Female,55,12,Professional,No,12,No,56000,30.1,5.427632,11.428368,Yes,Unmarried,1,1,0,2,27,Yes,Yes,Visa,3,2297.5
1722-GIUGYH-FMP,Female,25,12,Agriculture,No,5,No,20000,8.5,0.1802,1.5198,No,Married,4,0,1,4,25,Yes,No,Visa,7,1825.2
8403-BESKUS-UZZ,Female,30,21,Sales,Yes,0,No,35000,22.7,3.487855,4.457145,Yes,Married,3,8,0,1,21,No,No,Mast,12,2001
1480-RXDDLX-RUO,Male,18,13,Sales,No,0,No,17000,8.6,0.393278,1.068722,No,Unmarried,1,0,1,3,24,Yes,Yes,Mast,0,3695.1
0172-DKBDDS-6T5,Female,34,14,Sales,No,1,No,48000,1.8,0.586656,0.277344,No,Married,3,7,1,2,25,Yes,Yes,Disc,8,2740.2
7355-PBEBVW-5BG,Male,29,15,Agriculture,No,3,No,15000,7.5,0.22275,0.90225,No,Married,5,3,1,3,21,No,No,Disc,6,2267.9
1739-SLRRCS-I6Q,Female,20,15,Sales,No,0,No,16000,1.7,0.155312,0.116688,Yes,Married,4,10,1,5,29,No,No,AMEX,2,2323.4
0756-PQWTXG-M9F,Male,24,18,Professional,No,0,No,28000,4.1,0.009184,1.138816,No,Unmarried,2,5,0,2,23,Yes,No,Visa,3,4870.5
6561-EOIILF-QKR,Female,66,15,Crafts,No,11,Yes,17000,3.7,0.118252,0.510748,No,Unmarried,1,0,0,4,24,Yes,No,Disc,36,649.9
9925-XHHURD-XVV,Female,54,18,Crafts,No,17,No,57000,10.1,0.276336,5.480664,No,Married,4,3,1,3,12,No,No,Disc,24,2835.6
8344-XAYROR-07W,Female,49,16,Sales,Yes,4,No,44000,1.3,0.219076,0.352924,No,Unmarried,2,2,0,1,31,No,Yes,Disc,3,1701.2
8711-JOPRPU-AU6,Female,32,17,Service,No,4,No,26000,1.1,0.019734,0.266266,Yes,Unmarried,1,0,0,2,19,No,No,Disc,14,1007.7
0524-DGNLNI-VQM,Male,27,12,Sales,No,0,No,18000,9.4,1.230084,0.461916,No,Married,2,10,1,3,30,No,No,Mast,4,2554.9
9581-DYJTQD-B85,Male,41,19,Professional,No,4,No,87000,26.6,3.35559,19.78641,Yes,Unmarried,1,0,0,4,31,Yes,No,AMEX,3,8674.7
6086-QLXKZB-P8C,Male,19,14,Professional,No,0,No,21000,9.7,1.008315,1.028685,No,Unmarried,3,1,1,1,24,No,Yes,Mast,1,897.6
0195-FXTDDT-7OJ,Female,47,19,Labor,No,15,No,185000,15.6,8.658,20.202,Yes,Unmarried,1,8,1,2,27,Yes,Yes,Mast,14,1691.6
2625-GKYBHV-6VK,Female,54,15,Professional,No,9,No,42000,20.8,3.58176,5.15424,No,Unmarried,1,5,1,1,23,Yes,Yes,AMEX,36,3001.7
7751-YUBERY-3UE,Male,37,18,Sales,No,1,No,48000,3.6,0.476928,1.251072,No,Unmarried,1,4,0,1,25,No,Yes,Disc,3,3809.6
9455-WQIVOC-2F7,Female,45,16,Professional,No,11,No,53000,2.9,0.564079,0.972921,No,Married,4,0,0,0,35,No,Yes,Disc,23,1760.7
5901-KJGWAL-MWZ,Male,50,17,Labor,No,17,No,97000,17.8,5.78411,11.48189,No,Married,3,16,1,2,28,No,Yes,AMEX,25,9666.4
4523-IIDSYM-ANC,Male,57,12,Crafts,No,20,No,99000,11.9,2.580039,9.200961,No,Married,2,6,1,2,28,No,Yes,Visa,34,1651.2
6060-LKJICZ-JEM,Male,18,13,Sales,No,0,No,12000,17.2,1.422096,0.641904,Yes,Unmarried,1,0,1,1,21,No,No,Visa,0,2753.4
1196-GAUURS-3CL,Male,46,14,Professional,No,11,No,113000,7.8,3.358134,5.455866,No,Unmarried,1,2,1,5,23,No,Yes,AMEX,10,3933.2
3657-ZNSIXZ-A02,Female,78,12,Labor,No,38,Yes,9000,4.1,0.101106,0.267894,No,Unmarried,1,2,1,2,24,Yes,Yes,Visa,29,329
2551-GFSNZU-HAE,Male,28,17,Sales,No,0,No,34000,1.5,0.18258,0.32742,Yes,Married,6,2,0,2,21,Yes,Yes,AMEX,10,2000.7
5173-GGPXIF-Q5D,Male,20,12,Professional,No,1,No,14000,32.9,1.782522,2.823478,Yes,Unmarried,4,4,1,3,28,Yes,Yes,Mast,2,725.2
6495-JTWSUN-4IL,Male,65,16,Service,No,23,Yes,18000,6.7,0.100098,1.105902,No,Married,2,2,0,1,32,Yes,No,Mast,33,1364.2
5622-IVRSCE-OF8,Female,57,19,Sales,No,0,No,26000,4.7,0.468026,0.753974,No,Married,2,0,1,1,21,Yes,No,Disc,17,4022.5
2902-MXSULL-QQY,Female,59,17,Sales,No,5,No,46000,14.3,2.723292,3.854708,No,Married,2,6,0,2,24,No,No,AMEX,9,1570.6
4628-JAFKRH-KX3,Male,57,18,Professional,No,10,No,92000,11.6,2.1344,8.5376,No,Unmarried,2,0,1,1,22,No,Yes,AMEX,9,15183.3
4965-JBQTXL-X2C,Female,19,14,Sales,No,0,No,14000,3.1,0.15841,0.27559,No,Married,3,0,1,3,28,No,No,Visa,1,1158.4
8485-MQGPZC-SMF,Female,21,16,Sales,No,0,No,34000,21,0.73542,6.40458,Yes,Married,3,4,1,2,25,No,Yes,AMEX,3,4265.1
4701-RYFQNE-JMD,Male,60,21,Professional,No,14,No,158000,10.9,7.66379,9.55821,No,Unmarried,1,1,0,1,17,No,No,Disc,24,3094.4
4694-EIJDQG-FT4,Female,46,16,Service,No,12,No,84000,5,0.3654,3.8346,No,Unmarried,1,4,0,1,30,No,Yes,Disc,11,4774.8
3477-CTHOBG-VL2,Female,68,16,Sales,No,9,No,51000,4.5,1.310445,0.984555,No,Unmarried,1,12,1,0,22,No,No,Mast,3,1062.2
3820-FTKKWP-LH9,Female,18,13,Crafts,No,0,No,15000,10.1,0.47571,1.03929,Yes,Unmarried,1,0,0,0,19,No,No,Mast,0,980.8
2622-QMMTOD-I14,Male,31,13,Crafts,No,6,No,27000,9.5,1.18503,1.37997,No,Unmarried,1,5,0,2,12,No,No,Disc,5,2315.6
2173-PGDSCF-871,Female,33,9,Service,No,8,No,32000,12.6,0.286272,3.745728,Yes,Married,4,0,1,1,22,No,No,Mast,15,4197
9320-MBBQEY-3EF,Female,57,18,Sales,No,9,No,40000,6.9,1.2696,1.4904,No,Unmarried,1,0,0,2,23,Yes,No,AMEX,12,907.8
0110-DOBQFH-3F6,Female,18,13,Labor,No,0,No,16000,6.4,0.464896,0.559104,No,Married,4,9,1,2,29,Yes,Yes,Mast,0,4298.4
4656-GRFFDC-Z0Y,Male,33,17,Professional,No,2,No,38000,11.6,1.132856,3.275144,Yes,Married,4,6,1,2,21,No,Yes,Visa,15,3753.8
0726-WUWWSP-PE1,Male,44,10,Service,Yes,11,No,28000,4.8,0.090048,1.253952,No,Unmarried,1,0,1,2,28,Yes,Yes,Mast,26,1598.1
9460-AYJSSQ-N4Z,Female,63,19,Service,No,11,No,97000,7,3.23883,3.55117,Yes,Married,2,1,1,2,18,Yes,Yes,Visa,32,7994.5
8304-OFKZNL-X7O,Male,60,19,Sales,No,5,No,52000,4.4,0.215072,2.072928,No,Married,2,3,1,0,27,No,No,AMEX,26,2350.4
0275-XIRSOP-4TX,Male,43,8,Labor,Yes,19,No,86000,4.9,0.257054,3.956946,No,Unmarried,3,13,1,3,24,Yes,Yes,Othe,13,1940.6
8885-BDFXOQ-IDU,Male,68,18,Sales,No,4,Yes,35000,7.1,0.593915,1.891085,No,Married,2,3,1,2,24,No,No,Visa,34,3680.7
5641-QCKGRL-8EA,Male,78,17,Professional,No,14,Yes,15000,5.2,0.25974,0.52026,No,Married,2,5,1,3,21,No,Yes,Mast,37,2403.8
3902-TZAHXC-1L6,Female,32,10,Sales,No,1,No,19000,9.5,0.940405,0.864595,Yes,Unmarried,1,2,1,2,22,No,Yes,Disc,3,1384
0226-VHPBUL-OSQ,Female,48,15,Sales,No,3,No,24000,6.6,0.611424,0.972576,No,Married,3,8,1,1,19,No,Yes,Disc,30,1628.2
6326-NLSAHF-9WY,Male,33,20,Sales,No,1,No,55000,2,0.3553,0.7447,No,Married,3,2,1,2,25,No,No,Disc,15,4148.1
6778-XWOGNL-3IH,Male,47,16,Crafts,No,19,No,132000,26.6,6.109488,29.002512,No,Married,4,0,1,2,28,No,Yes,AMEX,29,5850.5
5213-FLCFRD-ESG,Male,21,12,Labor,No,1,No,15000,9.1,0.64155,0.72345,Yes,Unmarried,2,0,0,6,24,No,No,Mast,3,1597.6
2003-SAIVMS-I93,Female,55,10,Sales,No,4,No,31000,9.1,0.806806,2.014194,No,Married,3,0,0,2,29,No,Yes,Disc,4,2922.7
9321-XXHBOE-6V7,Male,35,12,Agriculture,No,15,No,32000,17.9,2.050624,3.677376,No,Unmarried,1,4,0,1,27,Yes,No,Mast,17,2719.4
8461-NKNYYN-7KK,Male,66,11,Professional,No,13,No,32000,18.6,0.976128,4.975872,No,Unmarried,1,3,0,3,22,No,Yes,Visa,13,1791.3
5015-IYTEBF-TB1,Female,33,22,Professional,No,2,No,33000,6.9,1.32066,0.95634,No,Married,2,5,0,1,25,No,Yes,AMEX,11,3919.7
3253-CXDDUO-5DR,Female,58,12,Service,No,21,No,117000,7.3,4.680468,3.860532,No,Married,2,0,1,4,28,Yes,Yes,AMEX,31,2346.8
2294-GVXBWL-C1X,Female,56,17,Sales,No,2,No,34000,15.2,1.596912,3.571088,No,Unmarried,1,0,1,4,32,No,No,Visa,6,2044.8
8671-AKJOZO-KLR,Male,21,16,Crafts,No,0,No,17000,5.4,0.742662,0.175338,No,Married,6,0,1,1,21,No,No,Mast,3,2154.4
0095-KRZMOC-CAZ,Male,38,14,Labor,No,9,No,53000,4,1.32076,0.79924,No,Married,4,0,1,2,27,Yes,Yes,Disc,20,3249.8
4024-AVSJAF-CW5,Male,22,10,Professional,No,1,No,21000,15.2,1.857744,1.334256,Yes,Married,3,2,1,1,26,No,No,Visa,4,1177.2
8998-XVAOZU-5HS,Male,50,14,Professional,No,6,No,70000,18.8,2.40828,10.75172,No,Married,2,1,1,2,26,Yes,Yes,Disc,25,5332.1
4607-BBLWAC-7UE,Male,19,11,Labor,No,1,No,19000,10.1,0.698516,1.220484,No,Unmarried,3,3,1,3,21,Yes,No,Mast,1,1572.3
7002-PINHGY-1E8,Male,66,19,Professional,No,27,No,165000,5,3.93525,4.31475,No,Unmarried,1,1,1,2,30,Yes,Yes,Disc,23,3398.2
0811-CULVSA-AJ5,Male,33,18,Sales,No,2,No,120000,13.3,7.15008,8.80992,Yes,Unmarried,1,1,0,0,23,Yes,No,Disc,7,5355.8
6681-ANQGYY-RWO,Female,28,13,Agriculture,No,6,No,29000,7.4,1.390608,0.755392,No,Unmarried,1,8,0,1,25,No,No,AMEX,7,2277.7
7517-WZGPUQ-AFB,Male,60,12,Sales,No,7,No,28000,5.6,0.614656,0.953344,No,Unmarried,1,3,1,3,25,No,No,Mast,16,3881.7
4565-UFYIEZ-8GO,Female,67,13,Sales,No,8,No,70000,1.9,0.34048,0.98952,No,Unmarried,1,1,1,2,26,Yes,Yes,Disc,18,2620.1
4692-JIREVP-Z94,Male,20,11,Crafts,No,1,No,16000,12,0.73152,1.18848,Yes,Unmarried,2,5,0,2,27,No,No,Mast,2,2059.7
2309-DZFZEO-829,Female,22,17,Professional,No,0,No,18000,18.9,1.741824,1.660176,Yes,Unmarried,4,3,0,1,38,Yes,No,Othe,4,1679.7
7820-COTUJZ-Z9E,Female,34,12,Professional,No,7,No,41000,10.7,1.636351,2.750649,Yes,Unmarried,2,2,1,0,45,No,Yes,Disc,8,3151.3
3684-LILJDH-WMW,Female,19,14,Crafts,No,0,No,16000,13.2,1.163712,0.948288,Yes,Unmarried,1,0,0,2,27,Yes,Yes,Mast,1,1483.1
6685-BIRGEH-EDC,Female,43,20,Sales,No,1,No,23000,13.8,1.932966,1.241034,Yes,Married,5,1,1,2,26,Yes,No,AMEX,17,3189.1
2646-PARGYE-3C0,Male,60,19,Professional,No,22,No,115000,21.6,3.82536,21.01464,No,Married,2,11,1,2,17,Yes,Yes,Visa,26,5262.8
8881-PUMSSQ-I6M,Female,40,16,Labor,No,11,No,27000,3.2,0.264384,0.599616,No,Unmarried,3,1,1,3,29,Yes,No,Visa,21,2934.9
0014-DOIOFX-LXB,Female,37,12,Crafts,No,10,No,37000,9.2,2.147924,1.256076,No,Married,4,0,1,3,25,No,Yes,AMEX,19,4185.1
9027-TKELQJ-G8T,Male,58,17,Professional,No,17,No,197000,14.9,6.897955,22.455045,Yes,Married,2,1,0,2,16,No,Yes,Visa,30,7592.8
